,time,Value,PM
95,2022-01-01 01:00:00,26,PM10
998,2022-01-01 02:00:00,28,PM10
1751,2022-01-01 03:00:00,23,PM10
1880,2022-01-01 04:00:00,22,PM10
2788,2022-01-01 05:00:00,24,PM10
3533,2022-01-01 06:00:00,21,PM10
3660,2022-01-01 07:00:00,24,PM10
4561,2022-01-01 08:00:00,24,PM10
5313,2022-01-01 09:00:00,29,PM10
5448,2022-01-01 10:00:00,35,PM10
6341,2022-01-01 11:00:00,42,PM10
7091,2022-01-01 12:00:00,44,PM10
7219,2022-01-01 13:00:00,44,PM10
8122,2022-01-01 14:00:00,40,PM10
8881,2022-01-01 15:00:00,40,PM10
9002,2022-01-01 16:00:00,40,PM10
9903,2022-01-01 17:00:00,43,PM10
10655,2022-01-01 18:00:00,49,PM10
10784,2022-01-01 19:00:00,42,PM10
11692,2022-01-01 20:00:00,35,PM10
12436,2022-01-01 21:00:00,40,PM10
12563,2022-01-01 22:00:00,38,PM10
13463,2022-01-01 23:00:00,38,PM10
14216,2022-01-02 00:00:00,25,PM10
14351,2022-01-02 01:00:00,40,PM10
15244,2022-01-02 02:00:00,35,PM10
15994,2022-01-02 03:00:00,33,PM10
16122,2022-01-02 04:00:00,34,PM10
17023,2022-01-02 05:00:00,34,PM10
17781,2022-01-02 06:00:00,35,PM10
17902,2022-01-02 07:00:00,35,PM10
18801,2022-01-02 08:00:00,38,PM10
19551,2022-01-02 09:00:00,35,PM10
19681,2022-01-02 10:00:00,38,PM10
20588,2022-01-02 11:00:00,46,PM10
21332,2022-01-02 12:00:00,58,PM10
21459,2022-01-02 13:00:00,58,PM10
22359,2022-01-02 14:00:00,53,PM10
23113,2022-01-02 15:00:00,44,PM10
23248,2022-01-02 16:00:00,38,PM10
24143,2022-01-02 17:00:00,39,PM10
24894,2022-01-02 18:00:00,34,PM10
25021,2022-01-02 19:00:00,25,PM10
25925,2022-01-02 20:00:00,24,PM10
26684,2022-01-02 21:00:00,25,PM10
26805,2022-01-02 22:00:00,26,PM10
27705,2022-01-02 23:00:00,26,PM10
28456,2022-01-03 00:00:00,25,PM10
28586,2022-01-03 01:00:00,25,PM10
29495,2022-01-03 02:00:00,22,PM10
30240,2022-01-03 03:00:00,21,PM10
30367,2022-01-03 04:00:00,20,PM10
31268,2022-01-03 05:00:00,21,PM10
32022,2022-01-03 06:00:00,19,PM10
32157,2022-01-03 07:00:00,21,PM10
33051,2022-01-03 08:00:00,22,PM10
33803,2022-01-03 09:00:00,25,PM10
33930,2022-01-03 10:00:00,27,PM10
34833,2022-01-03 11:00:00,0,PM10
35593,2022-01-03 12:00:00,77,PM10
35713,2022-01-03 13:00:00,61,PM10
36612,2022-01-03 14:00:00,41,PM10
37365,2022-01-03 15:00:00,37,PM10
37494,2022-01-03 16:00:00,30,PM10
38403,2022-01-03 17:00:00,30,PM10
39148,2022-01-03 18:00:00,28,PM10
39275,2022-01-03 19:00:00,27,PM10
40175,2022-01-03 20:00:00,22,PM10
40929,2022-01-03 21:00:00,21,PM10
41065,2022-01-03 22:00:00,21,PM10
41957,2022-01-03 23:00:00,23,PM10
42332,2022-01-04 00:00:00,35,PM10
43330,2022-01-04 01:00:00,25,PM10
43353,2022-01-04 02:00:00,28,PM10
44293,2022-01-04 03:00:00,29,PM10
45094,2022-01-04 04:00:00,29,PM10
45207,2022-01-04 05:00:00,30,PM10
46150,2022-01-04 06:00:00,31,PM10
46801,2022-01-04 07:00:00,35,PM10
46964,2022-01-04 08:00:00,36,PM10
47902,2022-01-04 09:00:00,42,PM10
48677,2022-01-04 10:00:00,41,PM10
48752,2022-01-04 11:00:00,43,PM10
49673,2022-01-04 12:00:00,55,PM10
50457,2022-01-04 13:00:00,60,PM10
50518,2022-01-04 14:00:00,56,PM10
51476,2022-01-04 15:00:00,49,PM10
52224,2022-01-04 16:00:00,44,PM10
52321,2022-01-04 17:00:00,42,PM10
53243,2022-01-04 18:00:00,35,PM10
54027,2022-01-04 19:00:00,35,PM10
54088,2022-01-04 20:00:00,36,PM10
55045,2022-01-04 21:00:00,37,PM10
55795,2022-01-04 22:00:00,35,PM10
55890,2022-01-04 23:00:00,36,PM10
56813,2022-01-05 00:00:00,54,PM10
57600,2022-01-05 01:00:00,31,PM10
57661,2022-01-05 02:00:00,30,PM10
58622,2022-01-05 03:00:00,35,PM10
59374,2022-01-05 04:00:00,37,PM10
59469,2022-01-05 05:00:00,35,PM10
60396,2022-01-05 06:00:00,36,PM10
61182,2022-01-05 07:00:00,38,PM10
61243,2022-01-05 08:00:00,45,PM10
62204,2022-01-05 09:00:00,50,PM10
62956,2022-01-05 10:00:00,55,PM10
63051,2022-01-05 11:00:00,74,PM10
63977,2022-01-05 12:00:00,75,PM10
64762,2022-01-05 13:00:00,74,PM10
64822,2022-01-05 14:00:00,59,PM10
65782,2022-01-05 15:00:00,60,PM10
66532,2022-01-05 16:00:00,57,PM10
66628,2022-01-05 17:00:00,59,PM10
67552,2022-01-05 18:00:00,56,PM10
68338,2022-01-05 19:00:00,72,PM10
68398,2022-01-05 20:00:00,74,PM10
69358,2022-01-05 21:00:00,79,PM10
70108,2022-01-05 22:00:00,60,PM10
70204,2022-01-05 23:00:00,57,PM10
71129,2022-01-06 00:00:00,59,PM10
71914,2022-01-06 01:00:00,56,PM10
71974,2022-01-06 02:00:00,48,PM10
72934,2022-01-06 03:00:00,47,PM10
73684,2022-01-06 04:00:00,42,PM10
73780,2022-01-06 05:00:00,41,PM10
74704,2022-01-06 06:00:00,39,PM10
75490,2022-01-06 07:00:00,39,PM10
75550,2022-01-06 08:00:00,42,PM10
76511,2022-01-06 09:00:00,53,PM10
77260,2022-01-06 10:00:00,63,PM10
77356,2022-01-06 11:00:00,67,PM10
78281,2022-01-06 12:00:00,63,PM10
79066,2022-01-06 13:00:00,56,PM10
79126,2022-01-06 14:00:00,61,PM10
80087,2022-01-06 15:00:00,64,PM10
80835,2022-01-06 16:00:00,58,PM10
80931,2022-01-06 17:00:00,62,PM10
81856,2022-01-06 18:00:00,51,PM10
82641,2022-01-06 19:00:00,55,PM10
82701,2022-01-06 20:00:00,54,PM10
83662,2022-01-06 21:00:00,53,PM10
84411,2022-01-06 22:00:00,56,PM10
84507,2022-01-06 23:00:00,59,PM10
85305,2022-01-07 00:00:00,39,PM10
86070,2022-01-07 01:00:00,59,PM10
86769,2022-01-07 02:00:00,47,PM10
86915,2022-01-07 03:00:00,52,PM10
87790,2022-01-07 04:00:00,54,PM10
88624,2022-01-07 05:00:00,60,PM10
88634,2022-01-07 06:00:00,57,PM10
89645,2022-01-07 07:00:00,64,PM10
90343,2022-01-07 08:00:00,63,PM10
90491,2022-01-07 09:00:00,67,PM10
91018,2022-01-07 10:00:00,71,PM10
92012,2022-01-07 11:00:00,92,PM10
92210,2022-01-07 12:00:00,106,PM10
92806,2022-01-07 13:00:00,108,PM10
93810,2022-01-07 14:00:00,70,PM10
94082,2022-01-07 15:00:00,54,PM10
95079,2022-01-07 16:00:00,52,PM10
95517,2022-01-07 17:00:00,45,PM10
96027,2022-01-07 18:00:00,50,PM10
96548,2022-01-07 19:00:00,59,PM10
97301,2022-01-07 20:00:00,59,PM10
97817,2022-01-07 21:00:00,50,PM10
98737,2022-01-07 22:00:00,41,PM10
98766,2022-01-07 23:00:00,42,PM10
99361,2022-01-08 00:00:00,117,PM10
100121,2022-01-08 01:00:00,36,PM10
100872,2022-01-08 02:00:00,37,PM10
101388,2022-01-08 03:00:00,40,PM10
102306,2022-01-08 04:00:00,37,PM10
102335,2022-01-08 05:00:00,40,PM10
103336,2022-01-08 06:00:00,39,PM10
103607,2022-01-08 07:00:00,42,PM10
104603,2022-01-08 08:00:00,40,PM10
105042,2022-01-08 09:00:00,50,PM10
105473,2022-01-08 10:00:00,53,PM10
106426,2022-01-08 11:00:00,67,PM10
106503,2022-01-08 12:00:00,70,PM10
107538,2022-01-08 13:00:00,75,PM10
107931,2022-01-08 14:00:00,62,PM10
108574,2022-01-08 15:00:00,63,PM10
109043,2022-01-08 16:00:00,53,PM10
110001,2022-01-08 17:00:00,50,PM10
110077,2022-01-08 18:00:00,48,PM10
111113,2022-01-08 19:00:00,70,PM10
111268,2022-01-08 20:00:00,93,PM10
112301,2022-01-08 21:00:00,103,PM10
112694,2022-01-08 22:00:00,109,PM10
113331,2022-01-08 23:00:00,117,PM10
114066,2022-01-09 00:00:00,83,PM10
114680,2022-01-09 01:00:00,127,PM10
114837,2022-01-09 02:00:00,136,PM10
115870,2022-01-09 03:00:00,145,PM10
116264,2022-01-09 04:00:00,134,PM10
116905,2022-01-09 05:00:00,137,PM10
117377,2022-01-09 06:00:00,130,PM10
118098,2022-01-09 07:00:00,132,PM10
118568,2022-01-09 08:00:00,132,PM10
119525,2022-01-09 09:00:00,138,PM10
119831,2022-01-09 10:00:00,136,PM10
120546,2022-01-09 11:00:00,139,PM10
120948,2022-01-09 12:00:00,130,PM10
121965,2022-01-09 13:00:00,134,PM10
121988,2022-01-09 14:00:00,130,PM10
123082,2022-01-09 15:00:00,127,PM10
123407,2022-01-09 16:00:00,116,PM10
124122,2022-01-09 17:00:00,111,PM10
124524,2022-01-09 18:00:00,98,PM10
125541,2022-01-09 19:00:00,95,PM10
125564,2022-01-09 20:00:00,90,PM10
126658,2022-01-09 21:00:00,95,PM10
126983,2022-01-09 22:00:00,84,PM10
127697,2022-01-09 23:00:00,89,PM10
128336,2022-01-10 00:00:00,44,PM10
129043,2022-01-10 01:00:00,88,PM10
129369,2022-01-10 02:00:00,84,PM10
130085,2022-01-10 03:00:00,88,PM10
130488,2022-01-10 04:00:00,87,PM10
131506,2022-01-10 05:00:00,95,PM10
131530,2022-01-10 06:00:00,91,PM10
132625,2022-01-10 07:00:00,96,PM10
132952,2022-01-10 08:00:00,97,PM10
133668,2022-01-10 09:00:00,106,PM10
134090,2022-01-10 10:00:00,111,PM10
134812,2022-01-10 11:00:00,130,PM10
135257,2022-01-10 12:00:00,132,PM10
136046,2022-01-10 13:00:00,127,PM10
136438,2022-01-10 14:00:00,114,PM10
137213,2022-01-10 15:00:00,94,PM10
137673,2022-01-10 16:00:00,61,PM10
138395,2022-01-10 17:00:00,76,PM10
138840,2022-01-10 18:00:00,93,PM10
139629,2022-01-10 19:00:00,97,PM10
140021,2022-01-10 20:00:00,60,PM10
140796,2022-01-10 21:00:00,29,PM10
141255,2022-01-10 22:00:00,35,PM10
141977,2022-01-10 23:00:00,35,PM10
142422,2022-01-11 00:00:00,29,PM10
143210,2022-01-11 01:00:00,47,PM10
143602,2022-01-11 02:00:00,44,PM10
144377,2022-01-11 03:00:00,46,PM10
144836,2022-01-11 04:00:00,43,PM10
145558,2022-01-11 05:00:00,36,PM10
146003,2022-01-11 06:00:00,34,PM10
146792,2022-01-11 07:00:00,32,PM10
147184,2022-01-11 08:00:00,29,PM10
147960,2022-01-11 09:00:00,32,PM10
148418,2022-01-11 10:00:00,29,PM10
149140,2022-01-11 11:00:00,34,PM10
149586,2022-01-11 12:00:00,0,PM10
150373,2022-01-11 13:00:00,0,PM10
150766,2022-01-11 14:00:00,21,PM10
151539,2022-01-11 15:00:00,35,PM10
151997,2022-01-11 16:00:00,32,PM10
152718,2022-01-11 17:00:00,32,PM10
153163,2022-01-11 18:00:00,26,PM10
153949,2022-01-11 19:00:00,25,PM10
154342,2022-01-11 20:00:00,24,PM10
155115,2022-01-11 21:00:00,24,PM10
155573,2022-01-11 22:00:00,27,PM10
156294,2022-01-11 23:00:00,29,PM10
156738,2022-01-12 00:00:00,25,PM10
157525,2022-01-12 01:00:00,27,PM10
157918,2022-01-12 02:00:00,25,PM10
158691,2022-01-12 03:00:00,25,PM10
159149,2022-01-12 04:00:00,26,PM10
159870,2022-01-12 05:00:00,27,PM10
160315,2022-01-12 06:00:00,27,PM10
161102,2022-01-12 07:00:00,29,PM10
161494,2022-01-12 08:00:00,31,PM10
162266,2022-01-12 09:00:00,32,PM10
162726,2022-01-12 10:00:00,34,PM10
163446,2022-01-12 11:00:00,38,PM10
163890,2022-01-12 12:00:00,39,PM10
164678,2022-01-12 13:00:00,40,PM10
165070,2022-01-12 14:00:00,38,PM10
165842,2022-01-12 15:00:00,40,PM10
166302,2022-01-12 16:00:00,37,PM10
167022,2022-01-12 17:00:00,40,PM10
167466,2022-01-12 18:00:00,33,PM10
168254,2022-01-12 19:00:00,34,PM10
168646,2022-01-12 20:00:00,32,PM10
169418,2022-01-12 21:00:00,28,PM10
169878,2022-01-12 22:00:00,27,PM10
170598,2022-01-12 23:00:00,27,PM10
171042,2022-01-13 00:00:00,27,PM10
171829,2022-01-13 01:00:00,22,PM10
172223,2022-01-13 02:00:00,21,PM10
172994,2022-01-13 03:00:00,20,PM10
173453,2022-01-13 04:00:00,19,PM10
174175,2022-01-13 05:00:00,25,PM10
174618,2022-01-13 06:00:00,24,PM10
175405,2022-01-13 07:00:00,25,PM10
175799,2022-01-13 08:00:00,31,PM10
176569,2022-01-13 09:00:00,32,PM10
177027,2022-01-13 10:00:00,37,PM10
177749,2022-01-13 11:00:00,51,PM10
178192,2022-01-13 12:00:00,58,PM10
178979,2022-01-13 13:00:00,62,PM10
179373,2022-01-13 14:00:00,52,PM10
180144,2022-01-13 15:00:00,47,PM10
180603,2022-01-13 16:00:00,49,PM10
181326,2022-01-13 17:00:00,45,PM10
181769,2022-01-13 18:00:00,42,PM10
182556,2022-01-13 19:00:00,44,PM10
182950,2022-01-13 20:00:00,33,PM10
183721,2022-01-13 21:00:00,31,PM10
184180,2022-01-13 22:00:00,30,PM10
184902,2022-01-13 23:00:00,28,PM10
185634,2022-01-14 00:00:00,33,PM10
186104,2022-01-14 01:00:00,26,PM10
186563,2022-01-14 02:00:00,26,PM10
187285,2022-01-14 03:00:00,24,PM10
187729,2022-01-14 04:00:00,23,PM10
188514,2022-01-14 05:00:00,25,PM10
188909,2022-01-14 06:00:00,25,PM10
189680,2022-01-14 07:00:00,24,PM10
190140,2022-01-14 08:00:00,26,PM10
191116,2022-01-14 09:00:00,28,PM10
191315,2022-01-14 10:00:00,28,PM10
192045,2022-01-14 11:00:00,36,PM10
192817,2022-01-14 12:00:00,54,PM10
193055,2022-01-14 13:00:00,59,PM10
193929,2022-01-14 14:00:00,51,PM10
194575,2022-01-14 15:00:00,49,PM10
194812,2022-01-14 16:00:00,46,PM10
195594,2022-01-14 17:00:00,45,PM10
196455,2022-01-14 18:00:00,47,PM10
196693,2022-01-14 19:00:00,38,PM10
197346,2022-01-14 20:00:00,39,PM10
198206,2022-01-14 21:00:00,46,PM10
198353,2022-01-14 22:00:00,42,PM10
199224,2022-01-14 23:00:00,36,PM10
200084,2022-01-15 00:00:00,46,PM10
200107,2022-01-15 01:00:00,37,PM10
200977,2022-01-15 02:00:00,38,PM10
201747,2022-01-15 03:00:00,38,PM10
201985,2022-01-15 04:00:00,35,PM10
202855,2022-01-15 05:00:00,36,PM10
203500,2022-01-15 06:00:00,36,PM10
203738,2022-01-15 07:00:00,43,PM10
204518,2022-01-15 08:00:00,42,PM10
205377,2022-01-15 09:00:00,51,PM10
205615,2022-01-15 10:00:00,58,PM10
206270,2022-01-15 11:00:00,68,PM10
207129,2022-01-15 12:00:00,67,PM10
207277,2022-01-15 13:00:00,70,PM10
208147,2022-01-15 14:00:00,61,PM10
209006,2022-01-15 15:00:00,67,PM10
209029,2022-01-15 16:00:00,62,PM10
209899,2022-01-15 17:00:00,66,PM10
210668,2022-01-15 18:00:00,53,PM10
210906,2022-01-15 19:00:00,49,PM10
211776,2022-01-15 20:00:00,48,PM10
212421,2022-01-15 21:00:00,51,PM10
212659,2022-01-15 22:00:00,47,PM10
213439,2022-01-15 23:00:00,44,PM10
214300,2022-01-16 00:00:00,18,PM10
214538,2022-01-16 01:00:00,46,PM10
215193,2022-01-16 02:00:00,43,PM10
216053,2022-01-16 03:00:00,44,PM10
216201,2022-01-16 04:00:00,49,PM10
217071,2022-01-16 05:00:00,60,PM10
217931,2022-01-16 06:00:00,69,PM10
217954,2022-01-16 07:00:00,75,PM10
218824,2022-01-16 08:00:00,82,PM10
219594,2022-01-16 09:00:00,78,PM10
219832,2022-01-16 10:00:00,55,PM10
220702,2022-01-16 11:00:00,52,PM10
221347,2022-01-16 12:00:00,56,PM10
221585,2022-01-16 13:00:00,55,PM10
222366,2022-01-16 14:00:00,47,PM10
223227,2022-01-16 15:00:00,41,PM10
223465,2022-01-16 16:00:00,39,PM10
224122,2022-01-16 17:00:00,38,PM10
224983,2022-01-16 18:00:00,35,PM10
225131,2022-01-16 19:00:00,30,PM10
226003,2022-01-16 20:00:00,27,PM10
226864,2022-01-16 21:00:00,20,PM10
226887,2022-01-16 22:00:00,16,PM10
227759,2022-01-16 23:00:00,17,PM10
228530,2022-01-17 00:00:00,32,PM10
228768,2022-01-17 01:00:00,19,PM10
229640,2022-01-17 02:00:00,21,PM10
230286,2022-01-17 03:00:00,27,PM10
230524,2022-01-17 04:00:00,22,PM10
231305,2022-01-17 05:00:00,23,PM10
232166,2022-01-17 06:00:00,22,PM10
232404,2022-01-17 07:00:00,25,PM10
233061,2022-01-17 08:00:00,25,PM10
233922,2022-01-17 09:00:00,29,PM10
234070,2022-01-17 10:00:00,27,PM10
234942,2022-01-17 11:00:00,39,PM10
235803,2022-01-17 12:00:00,45,PM10
235826,2022-01-17 13:00:00,45,PM10
236699,2022-01-17 14:00:00,42,PM10
237470,2022-01-17 15:00:00,33,PM10
237708,2022-01-17 16:00:00,28,PM10
238580,2022-01-17 17:00:00,25,PM10
239226,2022-01-17 18:00:00,25,PM10
239464,2022-01-17 19:00:00,26,PM10
240246,2022-01-17 20:00:00,23,PM10
241106,2022-01-17 21:00:00,23,PM10
241344,2022-01-17 22:00:00,29,PM10
242001,2022-01-17 23:00:00,32,PM10
242861,2022-01-18 00:00:00,42,PM10
243009,2022-01-18 01:00:00,38,PM10
243882,2022-01-18 02:00:00,33,PM10
244745,2022-01-18 03:00:00,32,PM10
244768,2022-01-18 04:00:00,33,PM10
245641,2022-01-18 05:00:00,35,PM10
246414,2022-01-18 06:00:00,35,PM10
246651,2022-01-18 07:00:00,36,PM10
247524,2022-01-18 08:00:00,38,PM10
248172,2022-01-18 09:00:00,38,PM10
248409,2022-01-18 10:00:00,42,PM10
249192,2022-01-18 11:00:00,60,PM10
250055,2022-01-18 12:00:00,69,PM10
250293,2022-01-18 13:00:00,49,PM10
250951,2022-01-18 14:00:00,43,PM10
251813,2022-01-18 15:00:00,61,PM10
251961,2022-01-18 16:00:00,47,PM10
252833,2022-01-18 17:00:00,46,PM10
253695,2022-01-18 18:00:00,47,PM10
253718,2022-01-18 19:00:00,41,PM10
254587,2022-01-18 20:00:00,44,PM10
255358,2022-01-18 21:00:00,49,PM10
255596,2022-01-18 22:00:00,44,PM10
256465,2022-01-18 23:00:00,44,PM10
257112,2022-01-19 00:00:00,47,PM10
257350,2022-01-19 01:00:00,35,PM10
258131,2022-01-19 02:00:00,33,PM10
258993,2022-01-19 03:00:00,34,PM10
259231,2022-01-19 04:00:00,32,PM10
259887,2022-01-19 05:00:00,33,PM10
260749,2022-01-19 06:00:00,36,PM10
260897,2022-01-19 07:00:00,42,PM10
261768,2022-01-19 08:00:00,42,PM10
262632,2022-01-19 09:00:00,48,PM10
262655,2022-01-19 10:00:00,51,PM10
263528,2022-01-19 11:00:00,53,PM10
264301,2022-01-19 12:00:00,54,PM10
264539,2022-01-19 13:00:00,56,PM10
265412,2022-01-19 14:00:00,58,PM10
266060,2022-01-19 15:00:00,62,PM10
266299,2022-01-19 16:00:00,62,PM10
267080,2022-01-19 17:00:00,66,PM10
267942,2022-01-19 18:00:00,49,PM10
268180,2022-01-19 19:00:00,43,PM10
268837,2022-01-19 20:00:00,55,PM10
269699,2022-01-19 21:00:00,58,PM10
269845,2022-01-19 22:00:00,56,PM10
270718,2022-01-19 23:00:00,50,PM10
271578,2022-01-20 00:00:00,27,PM10
271601,2022-01-20 01:00:00,49,PM10
272475,2022-01-20 02:00:00,44,PM10
273246,2022-01-20 03:00:00,42,PM10
273485,2022-01-20 04:00:00,39,PM10
274358,2022-01-20 05:00:00,39,PM10
275005,2022-01-20 06:00:00,39,PM10
275244,2022-01-20 07:00:00,45,PM10
276024,2022-01-20 08:00:00,48,PM10
276888,2022-01-20 09:00:00,55,PM10
277126,2022-01-20 10:00:00,56,PM10
277783,2022-01-20 11:00:00,64,PM10
278646,2022-01-20 12:00:00,56,PM10
278792,2022-01-20 13:00:00,54,PM10
279663,2022-01-20 14:00:00,54,PM10
280524,2022-01-20 15:00:00,59,PM10
280548,2022-01-20 16:00:00,47,PM10
281419,2022-01-20 17:00:00,45,PM10
282189,2022-01-20 18:00:00,34,PM10
282429,2022-01-20 19:00:00,33,PM10
283299,2022-01-20 20:00:00,33,PM10
283944,2022-01-20 21:00:00,29,PM10
284184,2022-01-20 22:00:00,26,PM10
284961,2022-01-20 23:00:00,28,PM10
285823,2022-01-21 00:00:00,39,PM10
286061,2022-01-21 01:00:00,26,PM10
286716,2022-01-21 02:00:00,26,PM10
287579,2022-01-21 03:00:00,29,PM10
287726,2022-01-21 04:00:00,28,PM10
288597,2022-01-21 05:00:00,32,PM10
289459,2022-01-21 06:00:00,31,PM10
289483,2022-01-21 07:00:00,33,PM10
290353,2022-01-21 08:00:00,37,PM10
291125,2022-01-21 09:00:00,46,PM10
291364,2022-01-21 10:00:00,40,PM10
292231,2022-01-21 11:00:00,47,PM10
292880,2022-01-21 12:00:00,0,PM10
293119,2022-01-21 13:00:00,0,PM10
293896,2022-01-21 14:00:00,0,PM10
294761,2022-01-21 15:00:00,57,PM10
294999,2022-01-21 16:00:00,57,PM10
295653,2022-01-21 17:00:00,59,PM10
296517,2022-01-21 18:00:00,52,PM10
